
cluster1[0.9187741737015284, 0.14601174130354122, 0.45474531635762916, 0.8375762676641129, 0.4794303259035112, 0.9013269034012972, 0.8415949997183481, 0.36996143831482997, 0.6473094962073261, 0.18136654379447648, 0.2994494005887386, 0.9090827171771468, 0.20337471110551963, 0.49117469612414877, 0.7247800760906171, 0.086039435694507]
cluster2[0.4886594991070127, 0.44628072148346665, 0.7805091093090218, 0.20162490383886156, 0.6529621801642255, 0.10722448834909071, 0.14029614391215572, 0.9375933099085986, 0.07542351510995438, 0.686276702460456, 0.2804534032483105, 0.6580965789909233, 0.07270058768077903, 0.05477879858069923, 0.42571424512192835, 0.6153210957642619]
cluster3[0.5887709762752013, 0.12444608166252502, 0.13170164272687723, 0.6693790336007512, 0.3563490044419556, 0.687401571959283, 0.6360150365400545, 0.9358170498388079, 0.21074702983993654, 0.20605644469946605, 0.12222925529817374, 0.46303305613070167, 0.5081572715926691, 0.503276484929179, 0.14368082594282527, 0.6400540979775308]
cluster4[0.21808798033075028, 0.3471421941912316, 0.13959436145483528, 0.8303470272262504, 0.09892627096811846, 0.9389257767670192, 0.7506755238583023, 0.8579733641433422, 0.9871555214300493, 0.7038391256548474, 0.7085300975453303, 0.16302442697904962, 0.36895602028664376, 0.910063636278194, 0.6840084752873514, 0.5298758635754469]
cluster5[0.24892513159045349, 0.335928418089219, 0.3852279546862464, 0.9275552903724154, 0.32262448055052817, 0.6206865798855882, 0.41989259277230373, 0.033653760089580764, 0.8529153255206503, 0.559542047442213, 0.47950155749942347, 0.03774904786444322, 0.7844799222210508, 0.4633457499646223, 0.4632577230949322, 0.6599483651314166]
cluster6[0.8746817866030983, 0.988804199691909, 0.9879497814641536, 0.4505410710068878, 0.6355977952742425, 0.4586364626319275, 0.9479689290814575, 0.9689884515340204, 0.6303630001067926, 0.5587936081363036, 0.07268418173361291, 0.08290078479289287, 0.6246472218488964, 0.966073616546254, 0.783092589868763, 0.9834809166621827]
cluster7[0.6920546853928342, 0.08008349740965992, 0.20984511408374695, 0.44112080338230764, 0.39000157523622003, 0.5847865179649456, 0.8342919101944292, 0.5194093670527068, 0.0005778032332630634, 0.2624252362851557, 0.623367533611454, 0.7407222338103122, 0.6605883350379393, 0.6341004911334013, 0.1386608291689676, 0.7947099850193949]
cluster8[0.4107995227509157, 0.5811443506455107, 0.7999260298858161, 0.4163829194635713, 0.9653343763040356, 0.12335013742874679, 0.9748886414435606, 0.6448642528367317, 0.1230189878628205, 0.25167423323174654, 0.3445463732741977, 0.765853180438754, 0.523775243356199, 0.33044402198193834, 0.4687704647059152, 0.5896366775631313]
cluster9[0.32483840796787156, 0.46257563023070103, 0.9436806344587928, 0.7098737931304175, 0.16095648414453112, 0.49024884059764295, 0.8228118410335225, 0.2504100983134435, 0.5941908818637165, 0.6284236918965086, 0.4358198193180407, 0.011472250954925545, 0.6724039065182522, 0.8530685139771284, 0.2146481800826664, 0.10695695210165912]
cluster10[0.4206834718413882, 0.969396678549154, 0.4738498165399184, 0.9454428642562318, 0.3820463137435651, 0.5236250752037227, 0.5168373628438029, 0.7166464751749986, 0.17280219196408375, 0.032858955973232296, 0.6040975332655851, 0.6094954939272479, 0.10720452645667555, 0.18812562396593469, 0.6982175832051005, 0.3730598358593217]
cluster11[0.07574916360640549, 0.5670894725815585, 0.3918668245500815, 0.10483195990890337, 0.2206843144636328, 0.8528254574257632, 0.7694634185781347, 0.3327828972020992, 0.19874528832497895, 0.7521895713236896, 0.5671134872380607, 0.058969346821266866, 0.4965612267675884, 0.6724832497651354, 0.10782167701207335, 0.33595965332409206]
cluster12[0.6841131952232081, 0.14293134035810673, 0.9839038092392856, 0.8721276017279054, 0.4223463187460902, 0.5101810233240617, 0.43865209969240115, 0.1673808930940497, 0.9596892910943534, 0.25652040672205934, 0.9793312334283776, 0.1552578037787543, 0.8244634997931758, 0.565028039637157, 0.06353037407403606, 0.28685833422436435]
cluster13[0.6348320469803292, 0.7348393733546836, 0.6447077526076201, 0.5606228836156867, 0.4224129190071606, 0.3355973336950878, 0.4963642591700014, 0.7251847201622251, 0.5221156324189287, 0.7581220815993062, 0.8748441421207276, 0.677175600169198, 0.8141596809825707, 0.667142740173363, 0.17317269346754127, 0.8460565293590803]
cluster14[0.7847624772179149, 0.8760618290286798, 0.8053922817357017, 0.3080802811132862, 0.3803738315264712, 0.6098684270717732, 0.5618835426305342, 0.37157715041929973, 0.18017367286874464, 0.5450895303839143, 0.767691613451956, 0.6865962553883131, 0.6364786256510355, 0.05461147352137219, 0.3477732249917991, 0.4725658351939609]
cluster15[0.4559034624932047, 0.5771725375090293, 0.3119339846999347, 0.8163607753000838, 0.2073890215479105, 0.6675007164523584, 0.42274134425535825, 0.12859278508601446, 0.3253036304443603, 0.25546478832612396, 0.9396914120792283, 0.32072032978073595, 0.5708308202412399, 0.9588550659287299, 0.9246273932619701, 0.48132072712955454]
cluster16[0.22612023848324136, 0.7574268249251357, 0.45260598488562753, 0.05702037831120488, 0.6604014527989537, 0.6819187685641205, 0.10577848983753757, 0.9924754195635019, 0.3501651493246496, 0.06584120493734202, 0.1808126117557245, 0.11411502276711749, 0.326074609053722, 0.697265827925206, 0.5948296108974559, 0.42920132225855523]
cluster17[0.36768103141674335, 0.1736093379914888, 0.7099965394022496, 0.1146108321183037, 0.18618447800742, 0.8731031391689809, 0.4126054235952966, 0.4717448165804601, 0.9626297996265194, 0.638131834949282, 0.8022535632411464, 0.927320081227661, 0.3479175016480148, 0.03008028570284249, 0.031444644604147975, 0.7808461321394944]
cluster18[0.17996037227464978, 0.9478362381986253, 0.6513097679066232, 0.015185642029094892, 0.11614281511488167, 0.42342517691546666, 0.9154157249238494, 0.368442811400599, 0.3031970877410819, 0.7204700757219356, 0.8891347390671643, 0.20927881864899045, 0.13661299923287396, 0.7458408741636156, 0.7110583724163273, 0.8568399470761314]
cluster19[0.008279924978844666, 0.6932344509772107, 0.670539359603851, 0.42070303145049304, 0.20400065511445242, 0.37754556610882883, 0.19563169043054596, 0.48133798270637496, 0.08019735987545962, 0.5108623703769334, 0.6803986479359617, 0.7246240581476833, 0.5671815523855981, 0.9897390501271891, 0.5177459635091334, 0.8703988570381352]
cluster20[0.8394349950313071, 0.1690390905087985, 0.14392641703521825, 0.9415557107245606, 0.6305145379926198, 0.8354613490355718, 0.12818598408549509, 0.37604916603470584, 0.12412271083868665, 0.6976592972157519, 0.3595304964379642, 0.14937873694532577, 0.8363164361869078, 0.05905091707490018, 0.2740918359764293, 0.018143488228693605]
cluster21[0.35283353101010373, 0.960461266893701, 0.00437294534331234, 0.1610803309071348, 0.40266246255552207, 0.7438051901266564, 0.2394801018799937, 0.716682425082593, 0.9529052724141168, 0.33485173401182056, 0.8912906286129513, 0.19887228918754207, 0.22815859023996865, 0.06124450052714325, 0.7096310755285418, 0.5448247057140696]
cluster22[0.23365170140956626, 0.9090884309699585, 0.10801644184469039, 0.9334704222234117, 0.9596258287005011, 0.8080905175801905, 0.03149693412695709, 0.9138910031623455, 0.8973684676516331, 0.7995473081004656, 0.34492027303426376, 0.23150211238899887, 0.4790211452738947, 0.5662695662677643, 0.044793945963786386, 0.7463915178495906]
cluster23[0.07033702726207636, 0.18979457515828224, 0.895346156639021, 0.5725558557172115, 0.8556816069638323, 0.8741403171859837, 0.6000172813024949, 0.8453857856913891, 0.5712813801818288, 0.43570608027796265, 0.5211088619148551, 0.6844035193176464, 0.5079091268687476, 0.06708899703515936, 0.7456725794455441, 0.5187681033163467]
cluster24[0.0012361679991256258, 0.500370858485773, 0.36999281547692786, 0.735989352916159, 0.8816423291141353, 0.756443103677657, 0.9570427142501379, 0.9605421132897685, 0.06614795313647792, 0.8729630212471762, 0.09037344605128861, 0.3016357059971737, 0.7039345242176319, 0.38965088358008193, 0.6849599793569445, 0.6787273302691726]
cluster25[0.4147187824775521, 0.8997231437866454, 0.5067747859137482, 0.2204689416829022, 0.28480310241241935, 0.7063541986636954, 0.03630114204912027, 0.836634907714012, 0.39278562252497584, 0.09650380702441497, 0.5476606963034072, 0.22629543843155953, 0.2784071031714299, 0.18464703989917164, 0.019810792676088096, 0.5701941053465267]
cluster26[0.48141390612529533, 0.5719998499468074, 0.7250231281651487, 0.5470790411377682, 0.9290460402231252, 0.7586200541858857, 0.44789927822730624, 0.4299609202061023, 0.6561305748604866, 0.5308221438943558, 0.6022899456726241, 0.2027198557486628, 0.5894511053946436, 0.9133050002595896, 0.22123954917966226, 0.8647209859733179]
cluster27[0.4995625547032573, 0.6507624530901611, 0.3242860132557205, 0.409004870921445, 0.8180436254738401, 0.8456254156419637, 0.764132436858132, 0.5134723362208189, 0.34319435410790067, 0.26412830409133026, 0.8333980899812156, 0.6480263560921473, 0.06643843282947126, 0.8842345358511332, 0.9146932701435999, 0.5337419987326545]
cluster28[0.9123967781217845, 0.7772391206937538, 0.04399027188904314, 0.5214986784046741, 0.22649903471697386, 0.3853673440995391, 0.3155316265564261, 0.348948642358456, 0.9004669126929057, 0.13437653172396724, 0.7494582308025026, 0.9569165415194774, 0.2009297473821685, 0.9915353849166655, 0.6140968875146351, 0.3563454352247468]
cluster29[0.3764051079288355, 0.7764167839077941, 0.11919151014080065, 0.8120726357356376, 0.583419729641676, 0.028461442352199495, 0.6588479556106352, 0.5097146188088096, 0.135619835380411, 0.8792181752046608, 0.18464427776517867, 0.945373873666638, 0.9919628206120008, 0.5843941147912673, 0.1359076124370302, 0.360564996601631]
cluster30[0.9623390060307513, 0.4595381629289358, 0.42246494436468485, 0.7369166081350483, 0.8269038687531812, 0.9940484047397858, 0.9303054024358918, 0.24174779869267093, 0.8005759542615728, 0.5894956979771319, 0.5558363962133436, 0.795397828722438, 0.6590341421096486, 0.19439680056501896, 0.8788572648124193, 0.7588311382933123]
cluster31[0.2228148623729136, 0.5826138950595482, 0.7792745244239476, 0.6513833071379456, 0.10033487163791965, 0.7899957023316978, 0.7961939112046882, 0.555511356879187, 0.1707816847510486, 0.6146875134443981, 0.2566904901781779, 0.5839315239153299, 0.2723398619291213, 0.16683993492021865, 0.8014635929649633, 0.3811483302985037]
cluster32[0.9848579382389333, 0.28307390675673016, 0.2711004104701388, 0.6479061374049981, 0.044828535104317835, 0.2917691744687404, 0.3678911090176402, 0.8015541982149675, 0.630256216262625, 0.12582537562384177, 0.061054564546216605, 0.4509877855092882, 0.3175380731490709, 0.8775687926258914, 0.2685630326467414, 0.03387224206829553]
